Budget,Genre,Gross,Name,Negative Percentage,Negative Retweets,Neutral Tweets,Positive Percentage,Positive Retweets,Runtime,Score,Tweets Analyzed,Votes,Year,SentClass2,SentClass3,SentRatio
0,Comedy,3094687,Celeste & Jesse Forever,14.70588235,9,66.17647059,19.11764706,0,100,6.6,68,25966,2012,0,1,1.3
12000000,Comedy,54731865,Project X,23.21428571,163,46.42857143,30.35714286,729,88,6.7,56,166912,2012,0,1,1.307692308
50000000,Comedy,57011521,American Reunion,5.813953488,66,74.41860465,19.76744186,549,113,6.7,86,181067,2012,0,1,3.4
750000,Comedy,4010957,Safety Not Guaranteed,23.45679012,28,30.86419753,45.67901235,7,100,7,81,106586,2012,1,2,1.947368422
50000000,Comedy,218815487,Ted,11.23595506,374,62.92134831,25.84269663,97,106,7,89,503464,2012,0,1,2.299999999
8000000,Comedy,2540106,Ruby Sparks,5.172413793,0,82.75862069,12.06896552,6,100,7.2,58,84963,2012,0,1,2.333333334
0,Comedy,78950,Stuck in Love,14.81481481,796,11.11111111,74.07407407,921,97,7.3,54,72452,2012,1,2,5.000000001
0,Comedy,4063238,Frances Ha,0,0,90,10,62,86,7.4,30,50014,2012,0,1,0
21000000,Comedy,132092958,Silver Linings Playbook,8.333333333,4,55.95238095,35.71428571,29,122,7.8,84,575513,2012,0,1,4.285714285
0,Comedy,61446,The Art of the Steal,13.33333333,92,51.66666667,35,8985,90,6.3,60,20439,2013,0,1,2.625000001
0,Comedy,1367846,I'm So Excited!,7.142857143,569,3.571428571,89.28571429,86258,90,5.6,84,18657,2013,1,2,12.5
0,Comedy,32514,I Give It a Year,31.46067416,24,19.1011236,49.43820225,145,97,5.7,89,31956,2013,1,2,1.571428571
8500000,Comedy,219438,The Zero Theorem,6.52173913,0,69.56521739,23.91304348,76,107,6.1,46,38378,2013,0,1,3.666666667
0,Comedy,518134,Dom Hemingway,0,0,61.53846154,38.46153846,2,93,6.2,13,22984,2013,0,1,0
0,Comedy,200268,The Double,17.58241758,339,39.56043956,42.85714286,10731,93,6.5,91,39922,2013,1,2,2.4375
5000000,Comedy,34321,Filth,23.07692308,1003,46.15384615,30.76923077,981,97,7.1,52,84261,2013,0,1,1.333333333
12000000,Comedy,15322921,About Time,23.25581395,3944,38.37209302,38.37209302,3349,123,7.8,86,228554,2013,0,0,1.65
6000000,Comedy,8828771,Movie 43,13.04347826,1,17.39130435,69.56521739,359,94,4.3,23,85609,2013,1,2,5.333333334
2500000,Comedy,40041683,A Haunted House,0,0,33.33333333,66.66666667,36803,86,5.1,3,37158,2013,1,2,0
35000000,Comedy,21784432,The Big Wedding,8.333333333,4,52.77777778,38.88888889,357,100,5.6,36,40708,2013,0,1,4.666666667
35000000,Comedy,134506920,Identity Thief,8,0,48,44,122,111,5.7,25,105070,2013,0,1,5.5
0,Comedy,174496,Afternoon Delight,11.11111111,26,48.88888889,40,13,98,5.8,45,8099,2013,0,1,3.6
12000000,Comedy,261695,Life of Crime,30.18867925,248,22.64150943,47.16981132,998,98,5.8,53,14145,2013,1,2,1.5625
1500000,Comedy,3447339,The To Do List,16.47058824,3570,30.58823529,52.94117647,584,104,5.8,85,32105,2013,1,2,3.214285713
13000000,Comedy,25682380,21 & Over,18.18181818,54,36.36363636,45.45454545,14869,93,5.9,33,64737,2013,1,2,2.5
103000000,Comedy,112200072,The Hangover Part III,0,0,71.42857143,28.57142857,0,100,5.9,14,245488,2013,0,1,0
0,Comedy,342936,Drinking Buddies,12.06896552,15,44.82758621,43.10344828,66,90,6.1,58,49646,2013,0,1,3.571428571
0,Comedy,3763973,Fading Gigolo,0,0,25,75,0,90,6.2,4,20930,2013,1,2,0
0,Comedy,16740,Adult World,21.91780822,58,15.06849315,63.01369863,6033,97,6.2,73,14692,2013,1,2,2.875
30000000,Comedy,36918811,The Family,22.78481013,4733,37.97468354,39.24050633,99853,111,6.3,79,95229,2013,1,2,1.722222222
0,Comedy,7973,Charlie Countryman,12,4,52,36,28,103,6.4,50,23502,2013,0,1,3
15000000,Comedy,102003019,Bad Grandpa,70.10309278,7514,10.30927835,19.58762887,3,92,6.5,97,81683,2013,0,0,0.279411765
3000000,Comedy,24477704,Don Jon,22.44897959,2432,42.85714286,34.69387755,11476,90,6.6,49,203473,2013,0,1,1.545454546
32000000,Comedy,101470202,This Is the End,31.81818182,2375,22.72727273,45.45454545,10426,107,6.6,88,334845,2013,1,2,1.428571428
0,Comedy,2962542,In a World...,16.66666667,3343,27.77777778,55.55555556,15847,100,6.7,72,27802,2013,1,2,3.333333333
17000000,Comedy,70525195,The Best Man Holiday,2.173913043,0,2.173913043,95.65217391,32,123,6.7,92,12301,2013,1,2,44.00000001
37000000,Comedy,150394119,We're the Millers,13.25301205,1,73.4939759,13.25301205,17,110,7,83,342500,2013,0,1,1
2500000,Comedy,6851969,The Spectacular Now,4.347826087,0,4.347826087,91.30434783,3150,95,7.1,23,119642,2013,1,2,21
8000000,Comedy,16170632,Begin Again,9.677419355,577,48.38709677,41.93548387,4500,104,7.4,62,115851,2013,0,1,4.333333333
3300000,Comedy,3107072,Relatos salvajes,0,0,90.12345679,9.87654321,8,122,8.1,81,118272,2014,0,1,0
15000000,Comedy,347648,Mapa a las estrellas,0,0,100,0,0,111,6.2,11,31631,2014,0,1,0
0,Comedy,88460,Enredos en Broadway,0,0,0,0,0,93,6.1,0,19802,2014,0,0,0
0,Comedy,14893,Tal vez es para siempre,0,0,93.33333333,6.666666667,4,102,7.2,45,85099,2014,0,1,0
1600000,Comedy,3333000,Entrevista con unos vampiros,100,0,0,0,0,86,7.6,1,90970,2014,0,0,0
0,Comedy,49284,In Order of Disappearance,16.66666667,1,38.88888889,44.44444444,129,116,7.2,18,15045,2014,1,2,2.666666666
0,Comedy,1358561,Fuerza mayor,2.43902439,0,92.68292683,4.87804878,8,120,7.3,41,34232,2014,0,1,2
0,Comedy,13093,A Long Way Down,53.06122449,5831,6.12244898,40.81632653,473,96,6.4,49,27014,2014,0,0,0.769230769
0,Comedy,644906,Frank,13.63636364,944,60.22727273,26.13636364,5411,95,7,88,62768,2014,0,1,1.916666666
4000000,Comedy,17329486,A Haunted House 2,32.94117647,118,45.88235294,21.17647059,16830,86,4.7,85,16194,2014,0,1,0.642857143
0,Comedy,8163,Zombeavers,15.71428571,160,64.28571429,20,4,77,4.8,70,12863,2014,0,1,1.272727273
20000000,Comedy,84525432,Tammy,5,0,70,25,4832,97,4.9,40,40108,2014,0,1,5
40000000,Comedy,38543473,Sex Tape,20.58823529,285,58.82352941,20.58823529,136,94,5.1,34,92074,2014,0,1,1
3000000,Comedy,1821983,Tusk,3.921568627,19138,86.2745098,9.803921569,459,102,5.4,51,35556,2014,0,1,2.5
2400000,Comedy,80315,Life After Beth,17.44186047,27612,38.37209302,44.18604651,71255,89,5.6,86,15603,2014,1,2,2.533333333
0,Comedy,55749,Cooties,28.26086957,140,47.82608696,23.91304348,953,88,5.7,92,17646,2014,0,1,0.846153846
0,Comedy,39751,Walk of Shame,12.12121212,280,54.54545455,33.33333333,12,95,6,33,44493,2014,0,1,2.75
12500000,Comedy,48637684,About Last Night,27.84810127,4799,35.44303797,36.70886076,2377,100,6.1,79,18519,2014,1,2,1.318181818
40000000,Comedy,43139300,A Million Ways to Die in the West,5.263157895,0,66.31578947,28.42105263,12,116,6.1,95,147947,2014,0,1,5.399999999
8000000,Comedy,26049082,That Awkward Moment,81.81818182,611,3.636363636,14.54545455,122,94,6.2,55,83613,2014,0,0,0.177777778
0,Comedy,4404154,Dear White People,28.91566265,3714,53.01204819,18.07228916,10,108,6.2,83,22518,2014,0,1,0.625
10000000,Comedy,7574066,While We're Young,16.66666667,328,6.25,77.08333333,38,97,6.3,48,35437,2014,1,2,4.624999999
18000000,Comedy,150157400,Neighbors,34.44444444,541,30,35.55555556,16265,97,6.3,90,242874,2014,1,2,1.032258065
42000000,Comedy,54445357,Horrible Bosses 2,82.4742268,20,6.18556701,11.34020619,0,108,6.3,97,129349,2014,0,0,0.1375
0,Comedy,15600,Two Night Stand,14.75409836,5,47.54098361,37.70491803,284,86,6.4,61,52628,2014,0,1,2.555555555
0,Comedy,8129,Just Before I Go,34.7826087,23,30.43478261,34.7826087,305,95,6.4,92,15177,2014,0,0,1
5000000,Comedy,440338,Laggies,10.60606061,55,60.60606061,28.78787879,1341,99,6.4,66,34852,2014,0,1,2.714285713
12000000,Comedy,25277561,Top Five,8.620689655,7,10.34482759,81.03448276,4742,102,6.4,58,23426,2014,1,2,9.4
17000000,Comedy,82390774,Let's Be Cops,22.5,410,25,52.5,59,104,6.5,40,114845,2014,1,2,2.333333333
19800000,Comedy,34290142,This Is Where I Leave You,34.48275862,8,24.13793103,41.37931034,740,103,6.6,29,59852,2014,1,2,1.2
44000000,Comedy,6105175,The Interview,17.39130435,1170,39.13043478,43.47826087,4196,112,6.6,69,267070,2014,1,2,2.5
6000000,Comedy,3588432,Wish I Was Here,17.64705882,551,25,57.35294118,1038,106,6.7,68,32275,2014,1,2,3.250000001
16000000,Comedy,461162,"Men, Women & Children",34.42622951,341,31.14754098,34.42622951,1039,119,6.7,61,25383,2014,0,0,1
20000000,Comedy,8110975,Inherent Vice,5.882352941,0,67.64705882,26.47058824,142,148,6.7,34,72027,2014,0,1,4.500000001
0,Comedy,116400,5 to 7,13.88888889,2305,51.38888889,34.72222222,757,95,7.1,72,13188,2014,0,1,2.5
11000000,Comedy,30640336,Chef,11.9047619,43,75,13.0952381,11450,114,7.3,84,156375,2014,0,1,1.100000001
5000000,Comedy,37440,Rudderless,22.22222222,0,44.44444444,33.33333333,98565,105,7.5,9,14913,2014,0,1,1.5
18000000,Comedy,42340598,Birdman or (The Unexpected Virtue of Ignorance),6.818181818,2,4.545454545,88.63636364,160,119,7.8,44,455260,2014,1,2,13
0,Comedy,2021399,The Dressmaker,8.43373494,15,56.62650602,34.93975904,547,119,7.1,83,36647,2015,0,1,4.142857143
0,Comedy,8699235,La langosta,0,0,98.24561404,1.754385965,0,119,7.1,57,131840,2015,0,1,0
0,Comedy,2698509,Youth,9.87654321,28134,54.32098765,35.80246914,2903,124,7.3,81,55177,2015,0,1,3.625
35000000,Comedy,110212700,Esta chica es un desastre,0,0,88.88888889,11.11111111,0,125,6.3,9,110244,2015,0,1,0
3000000,Comedy,660994,The D Train,16.48351648,1,42.85714286,40.65934066,2338,101,5,91,9146,2015,0,1,2.466666667
14000000,Comedy,12282677,Hot Tub Time Machine 2,14.28571429,4,6.12244898,79.59183673,16,93,5.1,49,31612,2015,1,2,5.571428569
35000000,Comedy,10214013,Unfinished Business,14.28571429,1791,42.85714286,42.85714286,139,91,5.4,77,26051,2015,0,0,2.999999999
15000000,Comedy,2982281,Rock the Kasbah,6.382978723,0,61.70212766,31.91489362,0,106,5.5,47,8063,2015,0,1,5.000000001
14800000,Comedy,66013057,Magic Mike XXL,6.382978723,0,4.255319149,89.36170213,42,115,5.6,94,44006,2015,1,2,14
0,Comedy,2647377,Chi-Raq,19.73684211,83,47.36842105,32.89473684,44,127,5.7,76,6983,2015,0,1,1.666666666
3500000,Comedy,615654,The Bronze,17.97752809,116,42.69662921,39.3258427,2115,100,6,89,7520,2015,0,1,2.1875
40000000,Comedy,90411453,Get Hard,56.62650602,24066,10.84337349,32.53012048,12514,100,6,83,98662,2015,0,0,0.574468085
30000000,Comedy,87044645,Sisters,7.246376812,276,31.88405797,60.86956522,49019,118,6,69,52137,2015,1,2,8.4
0,Comedy,1100000,The Overnight,30,2588,26.66666667,43.33333333,261,79,6.1,60,12642,2015,1,2,1.444444444
0,Comedy,240067,The Family Fang,27.11864407,162281,38.98305085,33.89830508,174,105,6.1,59,5585,2015,0,1,1.25
28000000,Comedy,6998324,Our Brand Is Crisis,8.771929825,10,28.07017544,63.15789474,126,107,6.1,57,16204,2015,1,2,7.2
0,Comedy,3351230,Maggie's Plan,19.04761905,13644,52.38095238,28.57142857,66724,98,6.2,63,10929,2015,0,1,1.5
0,Comedy,129747,Mississippi Grind,4.761904762,0,50.79365079,44.44444444,9,108,6.3,63,13207,2015,0,1,9.333333332
68000000,Comedy,81476385,Ted 2,11.68831169,51188,49.35064935,38.96103896,17929,115,6.3,77,143077,2015,0,1,3.333333333
0,Comedy,814775,Sleeping with Other People,57.37704918,221,11.47540984,31.14754098,5,101,6.5,61,29326,2015,0,0,0.542857143
11000000,Comedy,4027764,Irrational Man,41.17647059,208,41.17647059,17.64705882,141,95,6.6,51,42507,2015,0,0,0.428571428
20000000,Comedy,13650738,Burnt,39.28571429,48148,44.64285714,16.07142857,117,101,6.6,56,80803,2015,0,1,0.409090909
30000000,Comedy,32361416,Entourage,11.9047619,19,67.85714286,20.23809524,70,104,6.6,84,66336,2015,0,1,1.700000001
50100000,Comedy,53862963,Focus,21.05263158,604,40.78947368,38.15789474,8218,105,6.6,76,171771,2015,0,1,1.8125
0,Comedy,2461121,Mistress America,18.08510638,1418,41.4893617,40.42553191,9911,84,6.7,94,19140,2015,0,1,2.235294118
1000000,Comedy,14443077,"Hello, My Name Is Doris",8.333333333,0,79.16666667,12.5,0,90,6.7,24,14007,2015,0,1,1.5
23000000,Comedy,64460211,The Wedding Ringer,6.451612903,0,48.38709677,45.16129032,13,101,6.7,31,60737,2015,0,1,7
100000,Comedy,701837,Tangerine,9.574468085,666,71.27659574,19.14893617,8240,88,7,94,16597,2015,0,1,2
10000000,Comedy,1978592,Demolition,16.86746988,367,54.21686747,28.91566265,41,101,7,83,64109,2015,0,1,1.714285714
10000000,Comedy,5348317,Danny Collins,8.695652174,0,63.04347826,28.26086957,122,106,7,46,24666,2015,0,1,3.250000001
7000000,Comedy,17474107,Dope,5.102040816,12,64.28571429,30.6122449,78,103,7.3,98,69552,2015,0,1,6.000000001
0,Comedy,1478960,Toni Erdmann,12.08791209,2,71.42857143,16.48351648,16,162,7.5,91,29072,2016,0,1,1.363636363
35000000,Comedy,24252420,El bebé de Bridget Jones,0,0,100,0,0,118,6.6,5,48197,2016,0,1,0
0,Comedy,4750497,Absolutely Fabulous: The Movie,7.692307692,0,0,92.30769231,22,91,5.4,13,9161,2016,1,2,12
30000000,Comedy,4198126,A Hologram for the King,0,0,72.72727273,27.27272727,0,98,6.1,11,29436,2016,0,1,0
0,Comedy,3595841,Their Finest,23.07692308,41297,29.23076923,47.69230769,6474,117,6.8,65,8538,2016,1,2,2.066666666
29000000,Comedy,63034755,The Boss,16.09195402,54,43.67816092,40.22988506,3550,99,5.4,87,31703,2016,0,1,2.500000001
26000000,Comedy,17664973,Bad Santa 2,59.13978495,3285,17.20430108,23.65591398,21,92,5.5,93,13114,2016,0,0,0.4
35000000,Comedy,55291815,Neighbors 2: Sorority Rising,11.76470588,0,35.29411765,52.94117647,0,92,5.7,17,83340,2016,1,2,4.500000001
15000000,Comedy,1658706,The Comedian,15.2173913,262,36.95652174,47.82608696,673,120,5.7,46,3729,2016,1,2,3.142857144
45000000,Comedy,54730514,Office Christmas Party,25,1916,43.42105263,31.57894737,90,105,5.8,76,37358,2016,0,1,1.263157895
900000,Comedy,9093856,Meet the Blacks,30.1369863,228,42.46575342,27.39726027,756,94,6,73,18980,2016,0,1,0.909090909
27500000,Comedy,35537564,Dirty Grandpa,89.01098901,27535,3.296703297,7.692307692,2603,102,6,91,82289,2016,0,0,0.086419753
38000000,Comedy,46813366,How to Be Single,46.47887324,639,14.08450704,39.43661972,335,110,6.1,71,63520,2016,0,0,0.848484849
20000000,Comedy,113257297,Bad Moms,66.66666667,2149,9.259259259,24.07407407,543,100,6.2,54,76251,2016,0,0,0.361111111
38000000,Comedy,60269575,Why Him?,23.07692308,4835,35.8974359,41.02564103,4507,111,6.3,78,63612,2016,1,2,1.777777778
20000000,Comedy,9393835,Popstar: Never Stop Never Stopping,8.333333333,0,56.25,35.41666667,8,87,6.7,96,35620,2016,0,1,4.250000001
10000000,Comedy,3369431,Everybody Wants Some!!,17.24137931,88,18.3908046,64.36781609,199,117,7,87,39909,2016,1,2,3.733333333
40000000,Comedy,43017433,War Dogs,21.34831461,1683,47.19101124,31.46067416,25,114,7.1,89,123020,2016,0,1,1.47368421
9000000,Comedy,14260193,The Edge of Seventeen,18.18181818,47,37.87878788,43.93939394,2730,104,7.4,66,59867,2016,1,2,2.416666667
50000000,Comedy,36261763,The Nice Guys,10.52631579,5,5.263157895,84.21052632,4525,116,7.4,76,193151,2016,1,2,8
0,Comedy,2141423,Paterson,12.32876712,321,56.16438356,31.50684932,594,118,7.4,73,36369,2016,0,1,2.555555557
7000000,Comedy,5663855,20th Century Women,5.172413793,8,44.82758621,50,1268,119,7.4,58,20814,2016,1,2,9.666666667
0,Comedy,5875006,Captain Fantastic,0,0,5.263157895,94.73684211,108,118,7.9,57,121560,2016,1,2,0
10000000,Crime,18369,Deadfall,7.792207792,2,61.03896104,31.16883117,49,98,3.7,77,2376,1993,0,1,4
20000000,Crime,15030732,Twilight,11.70212766,102,60.63829787,27.65957447,79,94,6.2,94,8769,1998,0,1,2.363636364
0,Crime,651234,L'enfant,2,5,84,14,488,95,7.5,50,15410,2005,0,1,7
3000000,Crime,2912363,Tsotsi,2.105263158,24871,81.05263158,16.84210526,15,94,7.3,95,25853,2005,0,1,7.999999998
1000000,Crime,44785,The Zodiac,14.28571429,236,37.14285714,48.57142857,972,97,5.4,35,6464,2005,1,2,3.399999999
50000000,Crime,22518325,La Dalia Negra,0,0,100,0,0,121,5.6,12,65604,2006,0,1,0
18000000,Crime,188565,Amores asesinos,0,0,100,0,0,108,6.5,5,18418,2006,0,1,0
0,Crime,2223293,El Perfume: Historia de un asesino,0,0,91.66666667,8.333333333,0,147,7.5,12,202948,2006,0,1,0
27000000,Crime,22494487,Lucky Number Slevin,4.444444444,0,6.666666667,88.88888889,26,110,7.8,90,275930,2006,1,2,20
0,Crime,928960,Breaking and Entering,30,89,43.33333333,26.66666667,1,120,6.5,60,20590,2006,0,1,0.888888889
15000000,Crime,17508670,Notes on a Scandal,7.692307692,0,58.46153846,33.84615385,9,92,7.4,65,67309,2006,0,1,4.400000001
0,Crime,17311,The Dead Girl,49.36708861,1261,17.72151899,32.91139241,10579,93,6.7,79,12988,2006,0,0,0.666666667
0,Crime,516139,A Guide to Recognizing Your Saints,5.555555556,0,55.55555556,38.88888889,4,100,7,18,23014,2006,0,1,7
45000000,Crime,88513495,Inside Man,25,765,36.36363636,38.63636364,9574,129,7.6,88,290361,2006,1,2,1.545454546
90000000,Crime,132384315,The Departed,14.08450704,5797,56.33802817,29.57746479,156,151,8.5,71,962185,2006,0,1,2.1
0,Crime,5484715,The Counterfeiters,20.33898305,15,44.06779661,35.59322034,75,98,7.6,59,38547,2007,0,1,1.75
50000000,Crime,27670986,Hannibal Rising,17.64705882,0,54.41176471,27.94117647,117,121,6.2,68,91666,2007,0,1,1.583333334
0,Crime,17114882,Eastern Promises,14.11764706,22,48.23529412,37.64705882,25,100,7.7,85,201552,2007,0,1,2.666666666
17000000,Crime,2626800,Captivity,18.75,5,25,56.25,904,96,4.7,48,21178,2007,1,2,3
60795000,Crime,23984949,Perfect Stranger,10,578,12.5,77.5,9504,109,5.7,80,39651,2007,1,2,7.75
8000000,Crime,3992339,P2,1.098901099,0,85.71428571,13.18681319,129,98,5.9,91,27335,2007,0,1,12
30000000,Crime,16930884,88 Minutes,20,420142,38.94736842,41.05263158,3703,108,5.9,95,68510,2007,1,2,2.052631579
8600000,Crime,14377198,Awake,29.72972973,27019,44.59459459,25.67567568,397,84,6.5,74,66246,2007,0,1,0.863636364
15000000,Crime,1294640,Funny Games,16.41791045,137,11.94029851,71.64179104,23,111,6.5,67,75924,2007,1,2,4.363636363
11000000,Crime,121994,Reservation Road,13.69863014,14,52.05479452,34.24657534,20,102,6.7,73,19672,2007,0,1,2.499999999
70000000,Crime,36793804,The Brave One,4.166666667,52,10.41666667,85.41666667,2450,122,6.8,48,52932,2007,1,2,20.5
10000000,Crime,25775,The Air I Breathe,23.33333333,261,30,46.66666667,2486,95,6.9,60,32130,2007,1,2,2
21000000,Crime,28563179,We Own the Night,13.15789474,14,17.10526316,69.73684211,8919,117,6.9,76,75706,2007,1,2,5.299999999
16000000,Crime,4600585,The Lookout,22.07792208,48,36.36363636,41.55844156,97,99,7.1,77,52730,2007,1,2,1.882352941
0,Crime,39015018,Fracture,6.153846154,2314,81.53846154,12.30769231,349,113,7.2,65,152773,2007,0,1,2
0,Crime,6777741,In the Valley of Elah,12.5,0,37.5,50,0,121,7.2,8,62833,2007,1,2,4
18000000,Crime,7083025,Before the Devil Knows You're Dead,65.06024096,21,9.638554217,25.30120482,36,117,7.3,83,85707,2007,0,0,0.388888889
25000000,Crime,49033882,Michael Clayton,11.95652174,6,61.95652174,26.08695652,74,119,7.3,92,140798,2007,0,1,2.181818182
20000000,Crime,28476219,Mr. Brooks,14.58333333,10875,50,35.41666667,7054,120,7.3,48,129919,2007,0,1,2.428571429
19000000,Crime,20300218,Gone Baby Gone,25.88235294,123371,38.82352941,35.29411765,65,114,7.7,85,212956,2007,0,1,1.363636364
65000000,Crime,33080084,Zodiac,23.91304348,403,54.34782609,21.73913043,1822,157,7.7,46,343160,2007,0,1,0.909090909
25000000,Crime,74283625,No Country for Old Men,14.51612903,0,1.612903226,83.87096774,313,122,8.1,62,679346,2007,1,2,5.777777779
18000000,Crime,300000,The Informers,33.78378378,40,33.78378378,32.43243243,16,98,5.1,74,14783,2008,0,0,0.96
10000000,Crime,3607,The Oxford Murders,0,0,100,0,0,104,6.1,3,24282,2008,0,1,0
0,Crime,18378,Donkey Punch,20,40,55,25,16,99,5.2,80,9738,2008,0,1,1.25
15000000,Crime,2203641,Transsiberian,3.703703704,0,55.55555556,40.74074074,21,111,6.7,27,44948,2008,0,1,11
20000000,Crime,30028592,The Bank Job,16.66666667,4,38.46153846,44.87179487,1246,111,7.3,78,158842,2008,1,2,2.692307692
0,Crime,17007,Killshot,7.575757576,0,40.90909091,51.51515152,295,95,6,66,19103,2008,1,2,6.8
8000000,Crime,108662,Pathology,11.42857143,365,41.42857143,47.14285714,541,95,6,70,28065,2008,1,2,4.124999999
25000000,Crime,4597760,Deception,12.5,102,55,32.5,1189,107,6.1,40,34378,2008,0,1,2.6
35000000,Crime,28687835,Untraceable,43.10344828,6840,15.51724138,41.37931034,1971,101,6.2,58,42864,2008,0,0,0.96
3500000,Crime,27349,Surveillance,20.89552239,7750,56.71641791,22.3880597,1156,97,6.4,67,15448,2008,0,1,1.071428571
5000000,Crime,346286,The Merry Gentleman,28.57142857,0,42.85714286,28.57142857,0,110,6.6,7,2365,2008,0,1,1
30000000,Crime,15709385,Pride and Glory,12.85714286,82,47.14285714,40,145,130,6.7,70,55020,2008,0,1,3.11111111
20000000,Crime,200399,The Burning Plain,42.85714286,9566,21.42857143,35.71428571,26,107,6.8,56,16366,2008,0,0,0.833333333
20000000,Crime,20207003,Appaloosa,6.451612903,31,38.70967742,54.83870968,21760,115,6.8,93,52814,2008,1,2,8.500000001
11500000,Crime,3045,Nothing But the Truth,24.19354839,1612,37.09677419,38.70967742,6168,108,7.2,62,32290,2008,1,2,1.6
2900000,Crime,36756,Felon,22.09302326,8123,58.13953488,19.76744186,901,104,7.5,86,68957,2008,0,1,0.894736842
0,Crime,2084637,A Prophet,21.12676056,1049,49.29577465,29.57746479,3547,155,7.9,71,83124,2009,0,1,1.4
0,Crime,9081782,The Girl Who Played with Fire,16.66666667,2,45.83333333,37.5,0,129,7.2,24,78771,2009,0,1,2.25
0,Crime,5188972,The Girl Who Kicked the Hornet's Nest,5.263157895,0,68.42105263,26.31578947,2,147,7.3,19,57185,2009,0,1,4.999999999
800000,Crime,166980,The Disappearance of Alice Creed,0,0,50,50,0,100,6.8,4,22135,2009,0,0,0
0,Crime,425025,The Limits of Control,26.78571429,1208,39.28571429,33.92857143,36,116,6.3,56,17001,2009,0,1,1.266666667
15000000,Crime,32721635,The Last House on the Left,18.60465116,4,48.8372093,32.55813953,44,110,6.6,86,72961,2009,0,1,1.75
